Measurement Year,Facility Name,Facility ID,Facility OPCERT,Facility Medicare Number,Measure Short Name,Measure Full Name,Measure ID Number,First Quintile,Second Quintile,Third Quintile,Fourth Quintile,Fifth Quintile,Numeric Value,Character Value,Quintile,Points,Comments,City,County,Region,Current Facility Name,Location
2017,"Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC",1658,5026301,335652,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,47,,Painted Post,Steuben,WRO,"Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC","(42.1448, -77.1215)"
2017,Waterview Nursing Care Center,1677,7003367,335154,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,48,,Flushing,Queens,MARO,Waterview Nursing Care Center,"(40.7739, -73.8473)"
2017,Kings Harbor Multicare Center,1250,7000372,335644,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,67,,Bronx,Bronx,MARO,Kings Harbor Multicare Center,"(40.8599, -73.8297)"
2017,Morningside Nursing and Rehabilitation Center,1252,7000391,335484,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,74,,Bronx,Bronx,MARO,Morningside Nursing and Rehabilitation Center,"(40.8568, -73.859)"
2017,Meadow Park Rehabilitation and Health Care Center LLC,1687,7003398,335143,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,45,,Flushing,Queens,MARO,Meadow Park Rehabilitation and Health Care Center LLC,"(40.7226, -73.8048)"
2017,Parker Jewish Institute for Health Care & Rehab,1671,7003307,335132,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,59,,New Hyde Park,Queens,MARO,Parker Jewish Institute for Health Care & Rehab,"(40.754, -73.7062)"
2017,Golden Gate Rehabilitation & Health Care Center,1757,7004322,335502,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,47,,Staten Island,Richmond,MARO,Golden Gate Rehabilitation & Health Care Center,"(40.6069, -74.1318)"
2017,Rockaway Care Center,1666,7003362,335571,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,54,,Edgemere,Queens,MARO,Rockaway Care Center,"(40.5949, -73.7791)"
2017,Mary Manning Walsh Nursing Home Co Inc,1571,7002305,335050,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,54,,New York,New York,MARO,Mary Manning Walsh Nursing Home Co Inc,"(40.7665, -73.9541)"
2017,Carmel Richmond Healthcare and Rehabilitation Center,1755,7004310,335455,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,63,,Staten Island,Richmond,MARO,Carmel Richmond Healthcare and Rehabilitation Center,"(40.5962, -74.0906)"
2017,"Caton Park Rehabilitation and Nursing Center, LLC",1380,7001366,335245,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,69,,Brooklyn,Kings,MARO,"Caton Park Rehabilitation and Nursing Center, LLC","(40.6496, -73.9677)"
2017,"The New Jewish Home, Manhattan",1603,7002340,335491,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,52,,New York,New York,MARO,"The New Jewish Home, Manhattan","(40.7996, -73.9638)"
2017,The Chateau at Brooklyn Rehabilitation and Nursing Center,1383,7001807,335290,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,53.3,,Brooklyn,Kings,MARO,The Chateau at Brooklyn Rehabilitation and Nursing Center,"(40.5996, -73.9417)"
2017,Dry Harbor Nursing Home,1705,7003359,335416,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,42,,Middle Village,Queens,MARO,Dry Harbor Nursing Home,"(40.7269, -73.8717)"
2017,Brooklyn Center for Rehabilitation and Residential Health Care,1395,7001388,335178,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,46,,Brooklyn,Kings,MARO,Brooklyn Center for Rehabilitation and Residential Health Care,"(40.6221, -73.9645)"
2017,Promenade Rehabilitation and Health Care Center,1690,7003386,335292,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,27,,Rockaway Park,Queens,MARO,Promenade Rehabilitation and Health Care Center,"(40.5792, -73.8347)"
2017,Beacon Rehabilitation and Nursing Center,1736,7003401,335726,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,63,,Rockaway Park,Queens,MARO,Beacon Rehabilitation and Nursing Center,"(40.5794, -73.8339)"
2017,Boro Park Center for Rehabilitation and Healthcare,1403,7001394,335470,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,46,,Brooklyn,Kings,MARO,Boro Park Center for Rehabilitation and Healthcare,"(40.6389, -73.9987)"
2017,"Lutheran Augustana Center for Extended Care & Rehabilitation, Inc",1372,7001313,335521,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,69,,,,MARO,"Lutheran Augustana Center for Extended Care & Rehabilitation, Inc","(40.6467, -74.0195)"
2017,The Riverside,1370,7002360,335334,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,23,,New York,New York,MARO,The Riverside,"(40.7906, -73.9798)"
2017,Peninsula Nursing and Rehabilitation Center,1672,7003411,335387,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,38,,Far Rockaway,Queens,MARO,Peninsula Nursing and Rehabilitation Center,"(40.5953, -73.7811)"
2017,"Concourse Rehabilitation and Nursing Center, Inc",1253,7000375,335493,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,67,,Bronx,Bronx,MARO,"Concourse Rehabilitation and Nursing Center, Inc","(40.8315, -73.9199)"
2017,Little Neck Care Center,1701,7003408,335434,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,56,,Little Neck,Queens,MARO,Little Neck Care Center,"(40.7659, -73.7243)"
2017,The Phoenix Rehabilitation and Nursing Center,1405,7001802,335516,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,59,,Brooklyn,Kings,MARO,The Phoenix Rehabilitation and Nursing Center,"(40.695, -73.978)"
2017,Fordham Nursing and Rehabilitation Center,1258,7000395,335659,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,44,,Bronx,Bronx,MARO,Fordham Nursing and Rehabilitation Center,"(40.8703, -73.9049)"
2017,Atrium Center for Rehabilitation and Nursing,1430,7001378,335720,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,49,,Brooklyn,Kings,MARO,Atrium Center for Rehabilitation and Nursing,"(40.6494, -73.8981)"
2017,Upper East Side Rehabilitation and Nursing Center,1582,7002347,335232,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,52,,New York,New York,MARO,Upper East Side Rehabilitation and Nursing Center,"(40.7741, -73.9568)"
2017,King David Center for Nursing and Rehabilitation,1364,7001803,335545,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,51,,Brooklyn,Kings,MARO,King David Center for Nursing and Rehabilitation,"(40.596, -73.9974)"
2017,The Heritage Rehabilitation and Health Care Center,1393,7001392,335104,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,59,,Brooklyn,Kings,MARO,The Heritage Rehabilitation and Health Care Center,"(40.6284, -73.9919)"
2017,Margaret Tietz Center for Nursing Care Inc,1669,7003305,335336,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,37,,Jamaica,Queens,MARO,Margaret Tietz Nursing and Rehabilitation Center,"(40.7141, -73.8016)"
2017,"Rutland Nursing Home, Inc.",1316,7001033,335537,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,41,,Brooklyn,Kings,MARO,"Rutland Nursing Home, Inc.","(40.6594, -73.934)"
2017,Campbell Hall Rehabilitation Center Inc,2544,3557302,335657,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,32,,Campbell Hall,Orange,MARO,Campbell Hall Rehabilitation Center Inc,"(41.4533, -74.2803)"
2017,"West Lawrence Care Center, LLC",1726,7003403,335737,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,44,,Far Rockaway,Queens,MARO,"West Lawrence Care Center, LLC","(40.5954, -73.7484)"
2017,"Clove Lakes Health Care and Rehabilitation Center, Inc",1750,7004321,335239,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,48,,Staten Island,Richmond,MARO,"Clove Lakes Health Care and Rehabilitation Center, Inc","(40.6084, -74.123)"
2017,Long Island Care Center Inc,1685,7003377,335294,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,60,,Flushing,Queens,MARO,Long Island Care Center Inc,"(40.7634, -73.8205)"
2017,Groton Community Health Care Center Residential Care Facility,2550,5401305,335658,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,51,,Groton,Tompkins,CNYRO,Groton Community Health Care Center Residential Care Facility,"(42.5855, -76.3706)"
2017,"Bay Park Center for Nursing and Rehabilitation, LLC",1260,7000389,335581,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,56,,Bronx,Bronx,MARO,"Bay Park Center for Nursing and Rehabilitation, LLC","(40.879, -73.8269)"
2017,Amsterdam Nursing Home Corp (1992),1605,7002356,335570,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,46,,New York,New York,MARO,Amsterdam Nursing Home Corp (1992),"(40.8045, -73.9628)"
2017,Norwegian Christian Home and Health Center,1374,7001316,335523,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,38,,Brooklyn,Kings,MARO,Norwegian Christian Home and Health Center,"(40.6251, -74.0033)"
2017,"Sea View Hospital, Rehabilitation Center and Home",1749,7004304,335108,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,87,,Staten Island,Richmond,MARO,"Sea View Hospital, Rehabilitation Center and Home","(40.5939, -74.1353)"
2017,Concord Nursing and Rehabilitation Center,1404,7001348,335538,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,56,,Brooklyn,Kings,MARO,Concord Nursing and Rehabilitation Center,"(40.6852, -73.9463)"
2017,East Haven Nursing & Rehabilitation Center,1277,7000360,335723,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,45,,Bronx,Bronx,MARO,East Haven Nursing & Rehabilitation Center,"(40.8599, -73.8431)"
2017,Far Rockaway Center for Rehabilitation and Nursing,1679,7003416,335044,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,42.2,,Far Rockaway,Queens,MARO,Far Rockaway Center for Rehabilitation and Nursing,"(40.6102, -73.7454)"
2017,"Cobble Hill Health Center, Inc",1381,7001323,335174,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,48,,Brooklyn,Kings,MARO,"Cobble Hill Health Center, Inc","(40.6883, -73.9975)"
2017,Dumont Center for Rehabilitation and Nursing Care,2575,5904321,335271,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,60,,New Rochelle,Westchester,MARO,Dumont Center for Rehabilitation and Nursing Care,"(40.8905, -73.7872)"
2017,Schulman and Schachne Institute for Nursing And Rehabilitation,1376,7001318,335381,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,60,,Brooklyn,Kings,MARO,Schulman and Schachne Institute for Nursing And Rehabilitation,"(40.655, -73.9133)"
2017,Isabella Geriatric Center Inc,1569,7002352,335100,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,66,,New York,New York,MARO,Isabella Geriatric Center Inc,"(40.8548, -73.9278)"
2017,Jamaica Hospital Nursing Home Co Inc,1710,7003346,335436,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,65,,Jamaica,Queens,MARO,Jamaica Hospital Nursing Home Co Inc,"(40.7003, -73.8168)"
2017,Windsor Park Nursing Home,1699,7003357,335155,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,55,,Queens Village,Queens,MARO,Windsor Park Nursing Home,"(40.7251, -73.7531)"
2017,Queens Nassau Rehabilitation and Nursing Center,1702,7003361,335448,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,60,,Far Rockaway,Queens,MARO,Queens Nassau Rehabilitation and Nursing Center,"(40.6, -73.7522)"
2017,Sea Crest Nursing and Rehabilitation Center,1401,7001806,335411,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,41,,Brooklyn,Kings,MARO,Sea Crest Nursing and Rehabilitation Center,"(40.5722, -73.9904)"
2017,Ozanam Hall of Queens Nursing Home Inc,1670,7003306,335363,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,62,,Bayside,Queens,MARO,Ozanam Hall of Queens Nursing Home Inc,"(40.7587, -73.7826)"
2017,Queen of Peace Residence,1667,7003303,335606,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,58,,Queens Village,Queens,MARO,Queen of Peace Residence,"(40.7058, -73.736)"
2017,Holliswood Center for Rehabilitation and Healthcare,1712,7003409,335503,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,35,,Hollis,Queens,MARO,Holliswood Center for Rehabilitation and Healthcare,"(40.7121, -73.7644)"
2017,"New Vanderbilt Rehabilitation and Care Center, Inc",1752,7004316,335372,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,46,,Staten Island,Richmond,MARO,"New Vanderbilt Rehabilitation and Care Center, Inc","(40.6206, -74.0763)"
2017,Haym Solomon Home for the Aged,1361,7001369,335656,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,62,,Brooklyn,Kings,MARO,Haym Solomon Home for the Aged,"(40.5949, -73.996)"
2017,"Sapphire Center for Rehabilitation and Nursing of Central Queens,",1680,7003415,335133,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,67,,Flushing,Queens,MARO,"Sapphire Center for Rehabilitation and Nursing of Central Queens, LLC","(40.7656, -73.8236)"
2017,Forest Hills Care Center,1681,7003394,335139,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,37,,Forest Hills,Queens,MARO,Forest Hills Care Center,"(40.7215, -73.8549)"
2017,Seagate Rehabilitation and Nursing Center,1373,7001801,335513,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,48,,Brooklyn,Kings,MARO,Seagate Rehabilitation and Nursing Center,"(40.5734, -73.9949)"
2017,Brookhaven Rehabilitation & Health Care Center LLC,1703,7003399,335582,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,60,,Far Rockaway,Queens,MARO,Brookhaven Rehabilitation & Health Care Center LLC,"(40.5965, -73.7511)"
2017,Center for Nursing & Rehabilitation Inc,1408,7001809,335625,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,41,,Brooklyn,Kings,MARO,Downtown Brooklyn Nursing & Rehabilitation Center,"(40.6756, -73.9592)"
2017,"Woodcrest Rehabilitation & Residential Health Care Center., LLC",1700,7003336,335266,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,32,,College Point,Queens,MARO,"Woodcrest Rehabilitation & Residential Health Care Center., LLC","(40.7746, -73.8483)"
2017,Bethany Nursing Home & Health Related Facility Inc,1255,722301,335645,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,48,,Horseheads,Chemung,WRO,Bethany Nursing Home & Health Related Facility Inc,"(42.1835, -76.8327)"
2017,Sheepshead Nursing & Rehabilitation Center,1398,7001362,335677,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,41,,Brooklyn,Kings,MARO,Sheepshead Nursing & Rehabilitation Center,"(40.5854, -73.9314)"
2017,Crown Heights Center for Nursing and Rehabilitation,1407,7001398,335609,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,41,,Brooklyn,Kings,MARO,Crown Heights Center for Nursing and Rehabilitation,"(40.6749, -73.9457)"
2017,"New Glen Oaks Nursing Home, Inc",1697,7003391,335299,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,62,,Glen Oaks,Queens,MARO,"New Glen Oaks Nursing Home, Inc","(40.7467, -73.7117)"
2017,Chapin Home for the Aging,1715,7003351,335631,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,58,,Jamaica,Queens,MARO,Chapin Home for the Aging,"(40.7143, -73.8012)"
2017,Highland Care Center,1711,7003363,335505,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,47,,Jamaica,Queens,MARO,Highland Care Center,"(40.7085, -73.7858)"
2017,Ditmas Park Care Center,1576,7001393,335648,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,44,,Brooklyn,Kings,MARO,Ditmas Park Care Center,"(40.64, -73.9577)"
2017,"Oceanview Nursing & Rehabilitation Center, LLC",1688,7003354,335168,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,52,,Far Rockaway,Queens,MARO,"Oceanview Nursing & Rehabilitation Center, LLC","(40.598, -73.7446)"
2017,Staten Island Care Center,1756,7004314,335561,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,39,,Staten Island,Richmond,MARO,Staten Island Care Center,"(40.64, -74.0943)"
2017,Rego Park Nursing Home,1693,7003392,335379,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,52,,Flushing,Queens,MARO,Rego Park Nursing Home,"(40.7404, -73.8495)"
2017,Eger Health Care and Rehabilitation Center,1748,7004303,335332,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,50,,Staten Island,Richmond,MARO,Eger Health Care and Rehabilitation Center,"(40.5796, -74.1315)"
2017,Middletown Park Rehabilitation & Health Care Center,2533,3501304,335655,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,66,,Middletown,Orange,MARO,Middletown Park Rehabilitation & Health Care Center,"(41.4525, -74.3826)"
2017,Cypress Garden Center for Nursing and Rehabilitation,1709,7003413,335446,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,52,,Flushing,Queens,MARO,Cypress Garden Center for Nursing and Rehabilitation,"(40.7656, -73.8257)"
2017,Henry J. Carter Skilled Nursing Facility,1601,7002337,335092,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,73,,New York,New York,MARO,Henry J. Carter Skilled Nursing Facility,"(40.803, -73.9408)"
2017,Shore View Nursing & Rehabilitation Center,1399,7001399,335288,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,34,,Brooklyn,Kings,MARO,Shore View Nursing & Rehabilitation Center,"(40.5814, -73.9657)"
2017,"Lawrence Nursing Care Center, Inc",1707,7003385,335415,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,52,,Arverne,Queens,MARO,"Lawrence Nursing Care Center, Inc","(40.594, -73.7844)"
2017,Midway Nursing Home,1704,7003340,335472,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,42,,Maspeth,Queens,MARO,Midway Nursing Home,"(40.7263, -73.8907)"
2017,Terrace View Long Term Care Facility,1739,1401005,335650,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,44,,Buffalo,Erie,WRO,Terrace View Long Term Care Facility,"(42.9272, -78.8292)"
2017,"New Carlton Rehab and Nursing Center, LLC",1379,7001386,335131,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,55,,Brooklyn,Kings,MARO,"New Carlton Rehab and Nursing Center, LLC","(40.6854, -73.9712)"
2017,Forest View Center for Rehabilitation & Nursing,1682,7003387,335310,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,48,,Forest Hills,Queens,MARO,Forest View Center for Rehabilitation & Nursing,"(40.7217, -73.8413)"
2017,"NY Congregational Nursing Center, Inc",1369,7001309,335560,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,67,,Brooklyn,Kings,MARO,"NY Congregational Nursing Center, Inc","(40.6525, -73.9538)"
2017,Bensonhurst Center for Rehabilitation and Healthcare,1406,7001396,335558,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,66,,Brooklyn,Kings,MARO,Bensonhurst Center for Rehabilitation and Healthcare,"(40.6094, -74.0024)"
2017,Bridge View Nursing Home,1673,7003309,335327,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,29,,Whitestone,Queens,MARO,Bridge View Nursing Home,"(40.7816, -73.8244)"
2017,Coler Rehabilitation and Nursing Care Center,1600,7002336,335063,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,70,,Roosevelt Island,New York,MARO,Coler Rehabilitation and Nursing Care Center,"(40.7688, -73.9423)"
2017,Park Terrace Care Center,1698,7003374,335317,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,45,,Rego Park,Queens,MARO,Park Terrace Care Center,"(40.7388, -73.8493)"
2017,The Grand Rehabilitation and Nursing at Queens,1675,7003404,335130,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,33,,Whitestone,Queens,MARO,The Grand Rehabilitation and Nursing at Queens,"(40.7813, -73.8047)"
2017,Cliffside Rehabilitation & Residential Health Care Center,1676,7003380,335349,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,50,,Flushing,Queens,MARO,Cliffside Rehabilitation & Residential Health Care Center,"(40.7752, -73.8476)"
2017,Our Lady of Mercy Life Center,4755,155301,335767,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,43.2,,Guilderland,Albany,CDRO,Our Lady of Mercy Life Center,"(42.7012, -73.9048)"
2017,Ten Broeck Commons,4710,5567301,335765,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,52,,Lake Katrine,Ulster,MARO,Ten Broeck Center for Rehabilitation & Nursing,"(41.9919, -73.9962)"
2017,Elderwood at Cheektowaga,4474,1455303,335752,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,48,,Cheektowaga,Erie,WRO,Elderwood at Cheektowaga,"(42.8893, -78.747)"
2017,Four Seasons Nursing and Rehabilitation Center,3227,7001808,335673,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,59,,Brooklyn,Kings,MARO,Four Seasons Nursing and Rehabilitation Center,"(40.6428, -73.8996)"
2017,"Autumn View Health Care Facility, LLC",2956,1430301,335662,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,83,,Hamburg,Erie,WRO,"Autumn View Health Care Facility, LLC","(42.7601, -78.8323)"
2017,St Catherine of Siena Nursing and Rehabilitation Care Center,3422,5157312,335821,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,58,,Smithtown,Suffolk,MARO,St Catherine of Siena Nursing and Rehabilitation Care Center,"(40.8677, -73.2202)"
2017,Smithtown Center for Rehabilitation & Nursing Care,3433,5157314,335756,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,61,,Smithtown,Suffolk,MARO,Smithtown Center for Rehabilitation & Nursing Care,"(40.8726, -73.1712)"
2017,Nassau Rehabilitation & Nursing Center,5710,2906305,335787,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,42,,Hempstead,Nassau,MARO,Nassau Rehabilitation & Nursing Center,"(40.7062, -73.6236)"
2017,Dr Susan Smith Mckinney Nursing and Rehabilitation Center,7279,7001380,335805,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,58,,Brooklyn,Kings,MARO,Dr Susan Smith Mckinney Nursing and Rehabilitation Center,"(40.6602, -73.9398)"
2017,Father Baker Manor,4898,1435302,335777,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,51,,Orchard Park,Erie,WRO,Father Baker Manor,"(42.7322, -78.7524)"
2017,Hopkins Center for Rehabilitation and Healthcare,5546,7001395,335779,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,45,,Brooklyn,Kings,MARO,Hopkins Center for Rehabilitation and Healthcare,"(40.6863, -73.9871)"
2017,Brooklyn Gardens Nursing & Rehabilitation Center,7069,7001800,335070,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,41,,Brooklyn,Kings,MARO,Brooklyn Gardens Nursing & Rehabilitation Center,"(40.6784, -73.9257)"
2017,North Shore-LIJ Orzac Center for Rehabilitation,4066,2910300,335700,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,72.3,,Valley Stream,Nassau,MARO,North Shore-LIJ Orzac Center for Rehabilitation,"(40.6818, -73.6858)"
2017,The Grand Rehabilitation and Nursing at River Valley,6232,1302309,335827,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,13.7,,Poughkeepsie,Dutchess,MARO,The Grand Rehabilitation and Nursing at River Valley,"(41.7052, -73.9337)"
2017,Iroquois Nursing Home Inc,4555,3353300,335764,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,62,,Jamesville,Onondaga,CNYRO,Iroquois Nursing Home Inc,"(42.9956, -76.12)"
2017,New York Center for Rehabilitation & Nursing,6384,7003405,335838,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,44,,Astoria,Queens,MARO,New York Center for Rehabilitation & Nursing,"(40.7731, -73.9251)"
2017,Hollis Park Manor Nursing Home,3258,7003381,335333,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,51,,Hollis,Queens,MARO,Hollis Park Manor Nursing Home,"(40.7159, -73.7709)"
2017,Saints Joachim & Anne Nursing and Rehabilitation Center,4418,7001371,335748,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,54,,Brooklyn,Kings,MARO,Saints Joachim & Anne Nursing and Rehabilitation Center,"(40.573, -73.993)"
2017,"Meadowbrook Care Center, Inc",6009,2904301,335796,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,50,,Freeport,Nassau,MARO,"Meadowbrook Care Center, Inc","(40.652, -73.5945)"
2017,The Hamptons Center for Rehabilitation and Nursing,6871,5126303,335850,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,41,,Southampton,Suffolk,MARO,The Hamptons Center for Rehabilitation and Nursing,"(40.8966, -72.4007)"
2017,Putnam Ridge,6171,3950302,335824,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,38,,Brewster,Putnam,MARO,Putnam Ridge,"(41.4399, -73.5721)"
2017,Valley Health Services Inc,3170,2124301,335672,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,59,,Herkimer,Herkimer,CNYRO,Valley Health Services Inc,"(43.0256, -74.9984)"
2017,Adira at Riverside Rehabilitation and Nursing,6250,5907318,335829,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,66,,Yonkers,Westchester,MARO,Adira at Riverside Rehabilitation and Nursing,"(40.9707, -73.8863)"
2017,Highpointe on Michigan Health Care Facility,3182,1401001,335834,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,48,,Buffalo,Erie,WRO,Highpointe on Michigan Health Care Facility,"(42.9009, -78.8627)"
2017,Finger Lakes Center for Living,5714,501000,335785,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,65,,Auburn,Cayuga,CNYRO,Finger Lakes Center for Living,"(42.9424, -76.565)"
2017,Throgs Neck Rehabilitation & Nursing Center,4814,7000386,335771,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,61,,Bronx,Bronx,MARO,Throgs Neck Rehabilitation & Nursing Center,"(40.8276, -73.8183)"
2017,Northwell Health Stern Family Center for Rehabilitation,4089,2951305,335702,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,70,,Manhasset,Nassau,MARO,Northwell Health Stern Family Center for Rehabilitation,"(40.7738, -73.7)"
2017,Onondaga Center for Rehabilitation and Nursing,3053,3334304,335548,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,38.8,,Minoa,Onondaga,CNYRO,Onondaga Center for Rehabilitation and Nursing,"(43.0791, -75.9976)"
2017,"Haven Manor Health Care Center,LLC",3256,7003378,335676,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,67,,Far Rockaway,Queens,MARO,"Haven Manor Health Care Center,LLC","(40.601, -73.75)"
2017,White Oaks Rehabilitation and Nursing Center,3872,2952306,335690,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,49,,Woodbury,Nassau,MARO,White Oaks Rehabilitation and Nursing Center,"(40.8191, -73.4563)"
2017,Eddy Memorial Geriatric Center,3293,4102309,335680,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,58,,Troy,Rensselaer,CDRO,Eddy Memorial Geriatric Center,"(42.7349, -73.6709)"
